run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
General-0-20220622-00:15:13-28448,vector,Network.node[3].app,Delay,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[3].app,Hops,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[3].lnk[0],Buffer Size,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[3].lnk[1],Buffer Size,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[4].app,Delay,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[4].app,Hops,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[4].lnk[0],Buffer Size,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[4].lnk[1],Buffer Size,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[5].app,Delay,,,,"0 4.797420776968 6.64386703991 8.719708424149 10.294110704113 11.294110704113 12.294110704113 13.603067537807 14.603067537807 15.603067537807 16.603067537807 17.603067537807 18.603067537807 19.603067537807 21.726444651685 22.726444651685 23.726444651685 24.726444651685 25.726444651685 26.726444651685 27.726444651685 28.726444651685 29.726444651685 30.726444651685 31.726444651685 32.726444651685 33.726444651685 34.726444651685 35.726444651685 36.726444651685 37.726444651685 38.726444651685 39.726444651685 40.726444651685 41.726444651685 43.02158486005 44.02158486005 45.589178799245 46.872597144601 47.872597144601 50.083076258724 53.311080408509 54.781009250889 55.781009250889 56.781009250889 57.781009250889 58.781009250889 59.781009250889 60.781009250889 61.781009250889 62.781009250889 63.781009250889 64.781009250889 65.781009250889 66.781009250889 67.781009250889 68.781009250889 69.781009250889 70.781009250889 71.781009250889 72.781009250889 73.781009250889 74.781009250889 75.781009250889 76.781009250889 77.781009250889 78.781009250889 79.781009250889 80.781009250889 81.781009250889 82.781009250889 83.781009250889 84.781009250889 85.781009250889 86.781009250889 87.781009250889 88.781009250889 89.781009250889 90.781009250889 91.781009250889 92.781009250889 93.781009250889 94.781009250889 95.781009250889 96.781009250889 97.781009250889 98.781009250889 99.781009250889 100.781009250889 101.781009250889 102.781009250889 103.781009250889 104.781009250889 105.781009250889 106.781009250889 107.781009250889 108.781009250889 109.781009250889 110.781009250889 111.781009250889 112.781009250889 113.781009250889 114.781009250889 115.781009250889 116.781009250889 117.781009250889 118.781009250889 119.781009250889 120.781009250889 121.781009250889 122.781009250889 123.781009250889 124.781009250889 125.781009250889 126.781009250889 127.781009250889 128.781009250889 129.781009250889 130.781009250889 131.781009250889 132.781009250889 133.781009250889 134.781009250889 135.781009250889 136.781009250889 137.781009250889 138.781009250889 139.781009250889 140.781009250889 141.781009250889 142.781009250889 143.781009250889 144.781009250889 145.781009250889 146.781009250889 147.781009250889 148.781009250889 149.781009250889 150.781009250889 151.781009250889 152.781009250889 153.781009250889 154.781009250889 155.781009250889 156.781009250889 157.781009250889 158.781009250889 159.781009250889 160.781009250889 161.781009250889 162.781009250889 163.781009250889 164.781009250889 165.781009250889 166.781009250889 167.781009250889 168.781009250889 169.781009250889 170.781009250889 171.781009250889 172.781009250889 173.781009250889 174.781009250889 175.781009250889 176.781009250889 177.781009250889 178.781009250889 179.781009250889 180.781009250889 181.781009250889 182.781009250889 183.781009250889 184.781009250889 185.781009250889 186.781009250889 187.781009250889 188.781009250889 189.781009250889 190.781009250889 191.781009250889 192.781009250889 193.781009250889 194.781009250889 195.781009250889 196.781009250889 197.781009250889 198.781009250889 199.781009250889","0 3.0003 3.0003 5.0005 5.0005 3.747452992434 3.645356019093 3.0003 5.551528725289 4.030043672557 4.323725394282 5.206956056096 7.475210123961 7.324171730195 5.0005 3.700508610117 6.363787718316 6.396583508419 6.097690811917 4.562716374871 4.057368148245 5.753268411267 4.378502442445 6.445503276825 6.447759258793 3.761763913895 4.614393202965 4.79123721048 5.608915158231 4.519690141615 7.251251087095 8.210399910297 8.291903635787 5.71692830891 3.219350284263 5.0005 5.69803829267 3.0003 3.0003 5.468422061337 3.0003 3.0003 3.0003 5.686390429341 5.448531510088 3.72842211658 4.476673297704 5.415459562108 3.926217893257 4.616758532257 6.37259581341 5.075089215322 6.627953423326 4.232359855135 3.756705271623 4.532812950358 4.461681509902 4.847120805597 5.434714241536 7.839112467352 7.55572306329 5.764133872288 5.545969025922 6.255412971338 7.217475832936 9.579213411787 8.433934211583 11.091116430314 8.511172333451 11.41044701909 10.008288469301 13.086174040198 11.031174370685 13.192180685848 12.273084731112 8.27534432813 8.079852174493 10.615257982684 9.188815184391 9.039750370909 11.324980073284 10.425990906291 7.38704824752 10.033775307377 10.824652855827 8.189223312418 12.700422274894 8.071555049443 6.850360158069 7.574302781212 9.699994905985 10.325142773949 7.79621740163 11.852729361784 8.892013281181 12.965921304543 13.207997375978 10.203157694126 13.335874256435 13.549649141827 14.471282829001 14.316634207388 13.304892197055 7.294164001774 7.825560964223 9.918998912948 10.703728696636 8.809522473383 10.588075869932 8.692037043195 12.236248779081 8.948205335944 9.36404426941 9.293914915243 9.038031753261 8.750469750056 9.189915733098 8.236187584957 8.411185125112 10.516048078595 11.169793166303 9.275040730813 9.977616192309 13.935882346718 12.689545743651 12.926434056903 10.964345525764 14.488672863888 12.044317610283 10.871778848526 11.514293080184 12.486963923322 10.431115533093 14.282674160272 13.332470291959 11.191486801585 11.989417250967 12.69283245339 6.842240506278 7.194769534221 6.930096341429 5.631597904694 6.516944051846 8.504929154763 6.659987058043 6.460093284761 4.771602740456 5.731222484164 6.651269886047 6.485513108313 7.981074585755 8.316254103828 9.060140573206 9.169301649366 9.466949470603 9.155656901876 9.902879629025 6.702372862622 9.569132575928 7.632604111108 10.803730678204 7.555256284201 5.624780544938 9.422661481237 9.933870585073 6.959093512806 9.575491530943 8.903296467002 9.286466786806 6.952612467792 9.863970912372 8.755311850955 10.382453011478 5.674702835038 6.501161870359 8.411288297524 7.695497015376 8.044816184318 8.277695756121 6.202650013006 6.919988585884 11.258894254793 10.057202434611 7.836427277525 8.362547132607 7.316559657307 7.633251323255 8.01821587573"
General-0-20220622-00:15:13-28448,vector,Network.node[5].app,Hops,,,,"0 4.797420776968 6.64386703991 8.719708424149 10.294110704113 11.294110704113 12.294110704113 13.603067537807 14.603067537807 15.603067537807 16.603067537807 17.603067537807 18.603067537807 19.603067537807 21.726444651685 22.726444651685 23.726444651685 24.726444651685 25.726444651685 26.726444651685 27.726444651685 28.726444651685 29.726444651685 30.726444651685 31.726444651685 32.726444651685 33.726444651685 34.726444651685 35.726444651685 36.726444651685 37.726444651685 38.726444651685 39.726444651685 40.726444651685 41.726444651685 43.02158486005 44.02158486005 45.589178799245 46.872597144601 47.872597144601 50.083076258724 53.311080408509 54.781009250889 55.781009250889 56.781009250889 57.781009250889 58.781009250889 59.781009250889 60.781009250889 61.781009250889 62.781009250889 63.781009250889 64.781009250889 65.781009250889 66.781009250889 67.781009250889 68.781009250889 69.781009250889 70.781009250889 71.781009250889 72.781009250889 73.781009250889 74.781009250889 75.781009250889 76.781009250889 77.781009250889 78.781009250889 79.781009250889 80.781009250889 81.781009250889 82.781009250889 83.781009250889 84.781009250889 85.781009250889 86.781009250889 87.781009250889 88.781009250889 89.781009250889 90.781009250889 91.781009250889 92.781009250889 93.781009250889 94.781009250889 95.781009250889 96.781009250889 97.781009250889 98.781009250889 99.781009250889 100.781009250889 101.781009250889 102.781009250889 103.781009250889 104.781009250889 105.781009250889 106.781009250889 107.781009250889 108.781009250889 109.781009250889 110.781009250889 111.781009250889 112.781009250889 113.781009250889 114.781009250889 115.781009250889 116.781009250889 117.781009250889 118.781009250889 119.781009250889 120.781009250889 121.781009250889 122.781009250889 123.781009250889 124.781009250889 125.781009250889 126.781009250889 127.781009250889 128.781009250889 129.781009250889 130.781009250889 131.781009250889 132.781009250889 133.781009250889 134.781009250889 135.781009250889 136.781009250889 137.781009250889 138.781009250889 139.781009250889 140.781009250889 141.781009250889 142.781009250889 143.781009250889 144.781009250889 145.781009250889 146.781009250889 147.781009250889 148.781009250889 149.781009250889 150.781009250889 151.781009250889 152.781009250889 153.781009250889 154.781009250889 155.781009250889 156.781009250889 157.781009250889 158.781009250889 159.781009250889 160.781009250889 161.781009250889 162.781009250889 163.781009250889 164.781009250889 165.781009250889 166.781009250889 167.781009250889 168.781009250889 169.781009250889 170.781009250889 171.781009250889 172.781009250889 173.781009250889 174.781009250889 175.781009250889 176.781009250889 177.781009250889 178.781009250889 179.781009250889 180.781009250889 181.781009250889 182.781009250889 183.781009250889 184.781009250889 185.781009250889 186.781009250889 187.781009250889 188.781009250889 189.781009250889 190.781009250889 191.781009250889 192.781009250889 193.781009250889 194.781009250889 195.781009250889 196.781009250889 197.781009250889 198.781009250889 199.781009250889","0 3 3 5 5 3 3 3 5 3 3 3 5 5 5 3 5 5 5 3 3 5 3 5 5 3 3 3 3 3 5 5 5 5 3 5 5 3 3 5 3 3 3 5 5 3 3 5 3 3 5 3 5 3 3 3 3 3 3 5 5 3 3 3 3 5 3 5 3 5 3 5 3 5 5 3 3 5 3 3 5 5 3 5 5 3 5 3 3 3 5 5 3 5 3 5 5 3 5 5 5 5 5 3 3 5 5 3 5 3 5 3 3 3 3 3 3 3 3 5 5 3 3 5 5 5 3 5 3 3 5 5 3 5 5 3 3 5 3 5 5 3 3 5 3 3 3 3 3 3 5 5 5 5 5 5 5 3 5 3 5 5 3 5 5 3 5 5 5 3 5 3 5 3 3 5 5 5 5 3 3 5 5 3 5 3 3 3"
General-0-20220622-00:15:13-28448,vector,Network.node[5].lnk[0],Buffer Size,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[5].lnk[1],Buffer Size,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[6].app,Delay,,,,"0","0"
General-0-20220622-00:15:13-28448,vector,Network.node[6].app,Hops,,,,"0","0"
