run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
General-0-20220622-00:09:21-27340,vector,Network.node[0].lnk[0],Buffer Size,,,,"0 0 0 0.002848 0.002848 1.797120776968 1.797120776968 2.433833058652 2.797120776968 3.732725755154 3.797120776968 4.719308424149 4.797120776968 5.23807398178 5.797120776968 8.063730824799 8.063730824799 8.85481251033 9.063730824799 14.364070682151 14.364070682151 15.364070682151 15.364070682151 16.364070682151 16.364070682151 16.545256248614 16.957662812675 17.364070682151 17.364070682151 17.445759794148 17.736315848732 17.774252987134 18.364070682151 18.364070682151 18.557794608487 19.060678472637 19.364070682151 19.364070682151 20.037792571253 20.364070682151 20.364070682151 21.23328472489 21.364070682151 21.573995270249 22.364070682151 23.364070682151 23.472984437242 23.625500323804 24.364070682151 25.364070682151 25.590652700217 25.846695215178 26.364070682151 26.590652700217 27.364070682151 27.535550802233 27.590652700217 28.004153839784 28.355980930635 28.364070682151 29.364070682151 29.39340688824 30.364070682151 31.364070682151 31.510892318428 32.364070682151 32.798454321633 33.364070682151 34.364070682151 35.0447909247 35.364070682151 36.364070682151 37.364070682151 38.364070682151 38.485454240133 39.076181631121 39.364070682151 40.364070682151 41.364070682151 42.364070682151 42.696096841717 43.364070682151 44.364070682151 45.364070682151 46.364070682151 46.600036200129 47.364070682151 50.479237087408 50.479237087408 50.606517245143 51.479237087408 51.479237087408 52.479237087408 53.126384865361 53.479237087408 54.89264294928 54.89264294928 54.941012817609 55.89264294928 55.941012817609 56.89264294928 57.550158696781 57.89264294928 58.297491916571 58.89264294928 59.24860031991 59.89264294928 60.433848374814 60.89264294928 62.824959068293 62.824959068293 63.824959068293 63.824959068293 64.180768134528 64.824959068293 64.824959068293 65.824959068293 66.431332168215 66.824959068293 67.139897038657 67.824959068293 68.207054989088 68.824959068293 69.498662905946 69.824959068293 70.362724757361 70.824959068293 70.890261827747 71.824959068293 71.894883424269 72.227530518174 72.824959068293 72.906859983339 73.183092840914 73.824959068293 74.824959068293 75.341733238225 75.672818396413 75.824959068293 76.341733238225 76.824959068293 77.341733238225 77.824959068293 78.341733238225 78.824959068293 79.341733238225 79.824959068293 80.824959068293 81.824959068293 82.617889354978 82.824959068293 82.851659270663 83.824959068293 83.851659270663 84.824959068293 84.851659270663 85.824959068293 86.297354925133 86.561722344362 86.824959068293 87.824959068293 88.744445335477 88.824959068293 89.581369255581 89.648942826685 89.792293595311 89.80445109175 89.824959068293 90.80445109175 90.824959068293 91.80445109175 91.824959068293 92.80445109175 92.824959068293 93.80445109175 93.824959068293 94.824959068293 95.824959068293 96.215688881913 96.824959068293 97.824959068293 97.89198727292 98.338265689122 98.824959068293 98.834285609959 99.583460377079 99.824959068293 99.834285609959 100.824959068293 100.834285609959 101.824959068293 102.021053983766 102.124419795357 102.824959068293 103.824959068293 103.846267068718 104.468202678658 104.824959068293 105.433692590689 105.824959068293 106.741395669172 106.824959068293 107.337352005773 107.824959068293 108.824959068293 109.824959068293 109.956922748496 110.824959068293 110.956922748496 111.824959068293 112.824959068293 113.41726433688 113.824959068293 114.164603925669 114.824959068293 116.087483068811 116.087483068811 116.206123079131 117.087483068811 117.770074520882 118.087483068811 118.811346517422 119.072535984717 119.087483068811 120.087483068811 120.61077558691 121.087483068811 121.878635625698 122.087483068811 123.35102654899 123.35102654899 125.426726699968 125.426726699968 126.616471967372 126.616471967372 126.893462046304 127.616471967372 128.0018037044 128.599480553166 128.616471967372 129.616471967372 130.279919005746 130.616471967372 132.931007914915 132.931007914915 133.389244881364 133.931007914915 133.931007914915 134.66562209255 134.931007914915 135.602975044504 135.931007914915 136.086814334046 136.737246369999 136.931007914915 137.931007914915 138.931007914915 139.725046036619 139.931007914915 140.725046036619 140.725324772553 140.931007914915 141.038276313322 141.304957559867 141.725046036619 141.931007914915 142.725046036619 142.931007914915 143.725046036619 143.931007914915 144.725046036619 144.931007914915 145.725046036619 145.931007914915 146.931007914915 146.946229456697 146.97936164554 147.931007914915 148.195935422387 148.931007914915 149.931007914915 150.931007914915 151.775914631349 151.931007914915 152.284478676581 152.775914631349 152.931007914915 153.109938410035 153.602770054461 153.775914631349 153.931007914915 154.8173286317 154.931007914915 155.931007914915 156.17293263581 156.931007914915 157.420827297086 157.931007914915 158.931007914915 159.931007914915 159.935301288227 160.931007914915 161.846213022561 161.92622857496 161.931007914915 162.699284646634 162.92622857496 162.931007914915 163.931007914915 164.282444861328 164.931007914915 165.282444861328 165.931007914915 166.664782455841 166.931007914915 167.292778251968 167.635250909951 167.931007914915 168.349712708572 168.635250909951 168.931007914915 169.056905859098 169.31406633365 169.683737728503 169.931007914915 170.683737728503 170.931007914915 171.683737728503 171.931007914915 172.683737728503 172.931007914915 173.683737728503 173.931007914915 174.931007914915 175.931007914915 176.931007914915 177.209332868768 177.931007914915 177.996337691013 178.024430873498 178.047417373915 178.931007914915 179.078803441186 179.572264742345 179.931007914915 180.149290163041 180.931007914915 181.931007914915 182.023211757173 182.931007914915 183.023211757173 183.475221724389 183.931007914915 184.023211757173 184.428178889585 184.710114658415 184.931007914915 185.428037295168 185.931007914915 186.035980413626 186.931007914915 187.254109324273 187.257288531805 187.931007914915 188.390450291758 188.931007914915 189.556771307305 189.931007914915 190.556771307305 190.931007914915 191.497941295822 191.931007914915 192.061853846388 192.434154202292 192.720660245056 192.931007914915 193.061853846388 193.159596566844 193.931007914915 194.434025299019 194.931007914915 195.931007914915 196.180519769292 196.931007914915 196.9458122677 197.520983522444 197.931007914915 197.9458122677 198.810800504776 198.931007914915 198.9458122677 199.931007914915 199.9458122677","0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 2 3 4 5 4 5 6 7 6 7 8 7 8 9 8 9 8 7 8 9 8 7 8 9 8 9 8 9 10 11 12 11 10 11 10 9 10 9 10 9 8 9 8 7 6 5 6 7 6 5 4 3 4 3 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 2 3 2 1 2 3 2 3 2 3 2 3 2 3 2 1 0 1 0 1 0 1 0 1 0 1 2 1 0 1 0 1 2 3 4 3 4 3 4 3 4 3 4 3 2 1 2 1 0 1 2 1 2 3 2 3 2 3 2 3 4 3 2 3 4 3 4 3 4 3 4 3 2 1 2 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 0 1 0 1 0 1 0 1 2 1 2 1 2 3 2 1 0 1 0 1 2 1 2 3 4 3 4 3 4 3 4 3 4 3 2 3 4 3 4 3 2 1 2 1 2 3 2 3 4 5 4 5 4 3 4 3 4 3 2 1 2 1 2 3 2 3 4 3 2 3 2 3 2 3 2 3 4 3 4 5 4 5 6 7 6 7 6 7 6 7 6 7 6 5 4 3 4 3 4 5 6 5 6 7 6 7 6 5 6 5 6 7 6 7 8 9 8 9 8 9 8 9 10 9 10 9 10 9 10 9 10 9 10 11 12 11 12 13 12 13 12 11 12 11 12 13 12 13 14 13 14 13 14"
General-0-20220622-00:09:21-27340,vector,Network.node[0].lnk[1],Buffer Size,,,,"0 0.002848 0.002848","0 1 0"
General-0-20220622-00:09:21-27340,vector,Network.node[1].app,Delay,,,,"0","0"
General-0-20220622-00:09:21-27340,vector,Network.node[1].app,Hops,,,,"0","0"
General-0-20220622-00:09:21-27340,vector,Network.node[1].lnk[0],Buffer Size,,,,"0 0.002492 0.002492 3.719208424149 3.719208424149 7.063630824799 7.063630824799 13.363970682151 13.363970682151 13.615719501027 13.925178862027 14.363970682151 15.363970682151 15.466848178962 15.690740500227 16.363970682151 16.974129904289 17.363970682151 18.363970682151 18.654799315513 19.363970682151 20.573895270249 20.573895270249 22.472884437242 22.472884437242 24.590552700217 24.590552700217 25.477360757458 25.590552700217 26.381564877907 26.590552700217 28.39330688824 28.39330688824 30.510792318428 30.510792318428 31.798354321633 31.798354321633 34.0446909247 34.0446909247 37.485354240133 37.485354240133 41.695996841717 41.695996841717 49.479137087408 49.479137087408 50.246257515605 50.479137087408 53.940912817609 53.940912817609 54.864374609698 54.940912817609 57.297391916571 57.297391916571 61.824859068293 61.824859068293 62.071912363017 62.777952629565 62.824859068293 63.824859068293 66.139797038657 66.139797038657 68.498562905946 68.498562905946 69.890161827747 69.890161827747 70.894783424269 70.894783424269 72.182992840914 72.182992840914 74.341633238225 74.341633238225 74.558727435215 74.752572944369 75.341633238225 76.341633238225 76.54003110098 77.314291285278 77.341633238225 78.341633238225 81.851559270663 81.851559270663 82.720250582551 82.851559270663 83.043990755976 83.851559270663 87.744345335477 87.744345335477 88.80435109175 88.80435109175 89.105933112138 89.80435109175 90.151673172315 90.80435109175 91.086218305135 91.190043409501 91.80435109175 92.80435109175 95.215588881913 95.215588881913 97.834185609959 97.834185609959 98.662143455304 98.834185609959 99.169154865591 99.834185609959 104.433592590689 104.433592590689 106.337252005773 106.337252005773 108.956822748496 108.956822748496 109.427871895333 109.956822748496 115.206023079131 115.206023079131 116.769974520882 116.769974520882 118.072435984717 118.072435984717 119.61067558691 119.61067558691 120.878535625698 120.878535625698 125.616371967372 125.616371967372 127.599380553166 127.599380553166 131.930907914915 131.930907914915 132.410754953788 132.930907914915 138.724946036619 138.724946036619 139.109468918303 139.724946036619 140.118028784806 140.522946312202 140.724946036619 140.981434962616 141.724946036619 142.320516144338 142.514851501072 142.724946036619 143.724946036619 144.724946036619 147.195835422387 147.195835422387 150.775814631349 150.775814631349 150.907998652736 151.775814631349 152.237614151839 152.775814631349 156.420727297086 156.420727297086 158.935201288227 158.935201288227 160.92612857496 160.92612857496 161.358321008148 161.92612857496 163.282344861328 163.282344861328 163.603013050301 164.282344861328 166.635150909951 166.635150909951 166.643263552593 167.635150909951 168.683637728503 168.683637728503 169.104704304911 169.612727061611 169.683637728503 169.818663789049 170.683637728503 170.860821431218 171.683637728503 172.683637728503 178.078703441186 178.078703441186 181.023111757173 181.023111757173 181.586159802115 182.023111757173 182.717948885385 183.023111757173 186.257188531805 186.257188531805 188.556671307305 188.556671307305 188.673727105198 189.556671307305 191.061753846388 191.061753846388 191.662404006959 192.061753846388 193.433925299019 193.433925299019 195.9457122677 195.9457122677 196.678614851365 196.9457122677 197.749423553552 197.821429213051 197.9457122677 198.9457122677","0 1 0 1 0 1 0 1 0 1 2 1 0 1 2 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 0 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 2 1 2 3 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 2 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 0"
General-0-20220622-00:09:21-27340,vector,Network.node[1].lnk[1],Buffer Size,,,,"0 0.003204 0.003204","0 1 0"
General-0-20220622-00:09:21-27340,vector,Network.node[2].app,Delay,,,,"0","0"
General-0-20220622-00:09:21-27340,vector,Network.node[2].app,Hops,,,,"0","0"
General-0-20220622-00:09:21-27340,vector,Network.node[2].lnk[0],Buffer Size,,,,"0 0.002136 0.002136","0 1 0"
General-0-20220622-00:09:21-27340,vector,Network.node[2].lnk[1],Buffer Size,,,,"0 0.00356 0.00356 3.903090671769 3.903090671769 5.581956377569 5.581956377569 5.729327088499 6.552483080984 6.581956377569 7.581956377569 10.127458407861 10.127458407861 11.410876753217 11.410876753217 12.64873567247 12.64873567247 14.92061355589 14.92061355589 20.709454511864 20.709454511864 21.858519325346 21.858519325346 22.067641776896 22.191872357829 22.858519325346 23.858519325346 29.192299726738 29.192299726738 30.936131433989 30.936131433989 32.88985958213 32.88985958213 35.903130248675 35.903130248675 38.142758980183 38.142758980183 39.407432172975 39.407432172975 41.264389166778 41.264389166778 41.929209648705 42.185323179327 42.264389166778 42.88767535809 43.140452630941 43.264389166778 43.905854528665 44.264389166778 44.975623280179 45.264389166778 46.264389166778 46.641310312311 47.258139992507 47.264389166778 48.264389166778 49.264389166778 52.229304706461 52.229304706461 52.912613040513 53.229304706461 53.317313917647 53.357938835238 53.718443339208 54.229304706461 55.229304706461 56.229304706461 57.249925484034 57.249925484034 59.043107225606 59.043107225606 65.147670539375 65.147670539375 66.888742192028 66.888742192028 69.472560729629 69.472560729629 69.99667521298 70.472560729629 71.099467193248 71.138226755944 71.472560729629 72.408482187206 72.472560729629 73.093681436602 73.472560729629 74.21360357675 74.472560729629 74.504751533646 75.213199798137 75.472560729629 76.472560729629 76.818303769654 77.472560729629 77.947524771896 78.472560729629 79.472560729629 86.223144292917 86.223144292917 88.135077140762 88.135077140762 89.818839064226 89.818839064226 92.20971619679 92.20971619679 92.243251728774 93.20971619679 96.116406203756 96.116406203756 96.945631289074 97.116406203756 98.290552322741 98.290552322741 98.327943263583 99.290552322741 101.484768707795 101.484768707795 104.54643116033 104.54643116033 106.080590469475 106.080590469475 108.859944597026 108.859944597026 109.337450342722 109.749514439688 109.859944597026 110.859944597026 112.440209306156 112.440209306156 112.559771231987 113.440209306156 113.6995663626 114.440209306156 116.08328256991 116.08328256991 116.222517912057 117.08328256991 118.497594923138 118.497594923138 120.365715588349 120.365715588349 121.583381415823 121.583381415823 121.625115853043 122.145818676137 122.583381415823 122.917194064227 123.583381415823 124.583381415823 127.612881587086 127.612881587086 128.023577124557 128.612881587086 134.129946463744 134.129946463744 134.463695746209 135.129946463744 135.569372487513 136.129946463744 136.815031107043 137.129946463744 139.564391014647 139.564391014647 140.808464852809 140.808464852809 141.169013451966 141.808464852809 142.047924232952 142.808464852809 144.809850424286 144.809850424286 144.903225911575 145.809850424286 151.440218713221 151.440218713221 153.177350176153 153.177350176153 159.695192130522 159.695192130522 163.842715056722 163.842715056722 171.858614366471 171.858614366471 178.338540300273 178.338540300273 179.065024738077 179.338540300273 179.382891097389 180.338540300273 183.671662026416 183.671662026416 183.874730194299 184.505050251731 184.671662026416 185.671662026416 186.297708661772 186.671662026416 187.464556203843 187.671662026416 188.420392178865 188.601066667028 188.671662026416 189.671662026416 190.758920484027 190.758920484027 193.763746071449 193.763746071449 195.113648018755 195.113648018755 196.57673869702 196.57673869702 198.30007368061 198.30007368061 199.425724084244 199.425724084244","0 1 0 1 0 1 0 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 2 3 2 3 2 3 2 1 2 3 2 1 0 1 0 1 0 1 2 3 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 2 1 2 1 2 1 2 3 2 1 2 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 0 1 0 1 0 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0"
General-0-20220622-00:09:21-27340,vector,Network.node[3].app,Delay,,,,"0","0"
General-0-20220622-00:09:21-27340,vector,Network.node[3].app,Hops,,,,"0","0"
General-0-20220622-00:09:21-27340,vector,Network.node[3].lnk[0],Buffer Size,,,,"0 0.00178 0.00178","0 1 0"
General-0-20220622-00:09:21-27340,vector,Network.node[3].lnk[1],Buffer Size,,,,"0 0.003916 0.003916 3.757928108405 3.757928108405 4.903190671769 4.903190671769 5.065693242847 5.903190671769 6.063437260879 6.582056377569 6.903190671769 7.582056377569 7.903190671769 8.152662277495 8.582056377569 8.903190671769 9.903190671769 10.903190671769 11.127558407861 11.903190671769 12.234446709318 12.410976753217 12.903190671769 13.64883567247 13.903190671769 14.903190671769 15.267518657298 15.903190671769 15.92071355589 16.903190671769 18.110248017485 18.110248017485 18.434520996377 19.110248017485 20.328514350727 20.328514350727 21.219551340829 21.328514350727 21.709554511864 22.328514350727 22.858619325346 23.328514350727 23.858619325346 24.328514350727 24.858619325346 25.328514350727 25.872253464218 25.950619777044 26.328514350727 27.105268398657 27.320538614969 27.328514350727 28.328514350727 29.328514350727 29.436191441673 30.020352508207 30.192399726738 30.328514350727 31.276235670189 31.328514350727 31.622490582481 31.856401402066 31.936231433989 32.328514350727 33.328514350727 33.88995958213 33.992545796365 34.328514350727 35.328514350727 36.165084558122 36.328514350727 36.36715410874 36.903230248675 37.328514350727 38.328514350727 39.142858980183 39.328514350727 40.328514350727 40.407532172975 41.328514350727 42.264489166778 42.328514350727 43.264489166778 43.328514350727 43.514330853429 44.264489166778 44.328514350727 45.264489166778 45.328514350727 46.264489166778 46.328514350727 47.264489166778 47.328514350727 47.762805247432 47.960105864269 48.264489166778 48.328514350727 49.264489166778 49.328514350727 50.264489166778 50.328514350727 51.328514350727 52.328514350727 53.040714880186 53.229404706461 53.328514350727 54.055115126699 54.064528207684 54.229404706461 54.328514350727 54.381211220145 55.229404706461 55.328514350727 56.067377284442 56.229404706461 56.328514350727 57.203185591403 57.229404706461 57.328514350727 58.211873204579 58.250025484034 58.328514350727 59.328514350727 60.043207225606 60.249190664617 60.328514350727 61.328514350727 61.441949453276 62.328514350727 63.328514350727 64.328514350727 65.328514350727 66.147770539375 66.328514350727 67.328514350727 67.888842192028 68.328514350727 69.127962619763 69.328514350727 70.328514350727 70.472660729629 71.328514350727 71.472660729629 72.328514350727 72.472660729629 73.328514350727 73.472660729629 74.328514350727 74.472660729629 75.328514350727 75.378899335079 75.472660729629 76.328514350727 76.472660729629 77.087058806365 77.328514350727 77.472660729629 77.58722179632 77.891809046829 78.328514350727 78.472660729629 79.036732149686 79.328514350727 79.472660729629 80.328514350727 80.472660729629 81.328514350727 81.470771140361 81.681996427619 81.89176009882 82.328514350727 83.328514350727 84.328514350727 84.396975148643 84.473540974413 84.828192124703 85.328514350727 86.248027979151 86.328514350727 86.613105182916 87.223244292917 87.328514350727 88.328514350727 89.135177140762 89.328514350727 90.328514350727 90.380962956088 90.818939064226 91.328514350727 91.589561099783 92.328514350727 92.499384789366 93.024043407698 93.047609871535 93.20981619679 93.328514350727 94.20981619679 94.328514350727 95.328514350727 95.943198035512 96.31978798595 96.328514350727 97.116506203756 97.328514350727 97.792050185923 97.9037902917 98.116506203756 98.299449306618 98.328514350727 98.674487209023 99.290652322741 99.328514350727 100.290652322741 100.328514350727 101.328514350727 102.328514350727 102.484868707795 102.826549329909 103.328514350727 104.328514350727 105.228491142993 105.328514350727 105.54653116033 106.328514350727 107.011248296813 107.080690469475 107.328514350727 107.759021288619 108.328514350727 109.328514350727 109.374981395418 109.860044597026 109.868699933016 110.328514350727 110.860044597026 111.217189072288 111.328514350727 111.733214600168 111.860044597026 112.320229904015 112.328514350727 112.498538484005 112.614683208237 113.328514350727 113.440309306156 113.952910655617 114.328514350727 114.440309306156 114.901743236283 115.297678706951 115.328514350727 115.347655413577 115.440309306156 116.328514350727 117.08338256991 117.328514350727 118.08338256991 118.328514350727 119.204375687337 119.328514350727 119.497694923138 120.328514350727 121.328514350727 121.365815588349 122.328514350727 122.583481415823 123.328514350727 123.583481415823 124.328514350727 124.583481415823 125.328514350727 125.583481415823 126.328514350727 127.328514350727 128.328514350727 128.483680740084 128.612981587086 129.328514350727 129.612981587086 129.701769965502 130.328514350727 131.022776125 131.328514350727 132.328514350727 133.328514350727 133.647792110931 133.699787601317 134.328514350727 135.130046463744 135.328514350727 136.130046463744 136.186489157214 136.328514350727 136.599205144424 137.130046463744 137.328514350727 138.130046463744 138.328514350727 139.328514350727 139.895357490746 140.328514350727 140.564491014647 141.328514350727 141.808564852809 142.328514350727 142.808564852809 143.328514350727 143.565884296625 143.808564852809 144.05628048191 144.328514350727 145.328514350727 145.663064007244 145.809950424286 146.132375705757 146.328514350727 146.808685135446 146.809950424286 147.020059483655 147.038625532411 147.328514350727 148.328514350727 149.255445040839 149.328514350727 150.328514350727 151.328514350727 151.686825987556 152.328514350727 152.440318713221 153.328514350727 154.177450176153 154.328514350727 154.784849345866 155.328514350727 156.328514350727 157.328514350727 158.328514350727 159.328514350727 160.328514350727 160.695292130522 160.749250696811 161.328514350727 162.328514350727 163.328514350727 164.328514350727 164.472113982775 164.842815056722 165.328514350727 165.773708667493 166.328514350727 167.149595624415 167.328514350727 168.069178259967 168.328514350727 169.328514350727 170.328514350727 171.328514350727 171.522445019451 172.328514350727 172.364431615549 172.858714366471 173.328514350727 174.328514350727 175.328514350727 176.328514350727 177.105206776777 177.328514350727 178.328514350727 179.328514350727 179.338640300273 180.328514350727 180.338640300273 181.328514350727 181.338640300273 182.318350381419 182.328514350727 183.328514350727 183.948387043212 184.328514350727 184.540190789708 184.654123854642 184.671762026416 185.328514350727 185.671762026416 185.948473262728 186.328514350727 186.671762026416 187.175351441912 187.328514350727 187.671762026416 187.842158118663 188.241869194504 188.328514350727 188.671762026416 189.328514350727 189.665885325753 189.671762026416 190.328514350727 190.671762026416 191.328514350727 191.759020484027 192.328514350727 193.328514350727 193.424122194173 193.515398293164 194.328514350727 194.763846071449 195.328514350727 196.113748018755 196.328514350727 196.732233991336 197.328514350727 197.57683869702 198.328514350727 199.30017368061 199.328514350727","0 1 0 1 0 1 0 1 0 1 2 1 2 1 2 3 2 1 0 1 0 1 2 1 2 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 2 1 2 3 2 1 0 1 2 3 2 3 2 3 4 5 4 3 4 5 4 3 4 3 4 5 4 3 4 3 2 3 2 3 2 3 2 3 4 3 4 3 4 3 4 3 4 5 6 5 6 5 6 5 4 3 4 5 4 5 6 7 6 7 8 7 8 9 8 9 10 9 10 11 10 9 10 11 10 9 10 9 8 7 6 7 6 5 6 5 6 5 4 5 4 5 4 5 4 5 4 5 4 5 6 5 6 7 6 7 8 9 8 9 10 9 10 9 10 9 10 11 12 11 10 9 10 11 12 11 12 11 12 13 12 11 12 11 10 11 12 11 12 11 12 13 14 15 14 15 14 13 14 15 14 15 14 15 16 17 18 17 18 19 18 19 18 17 16 17 18 17 16 17 16 17 16 17 18 17 18 17 16 17 18 19 18 19 20 19 20 21 22 21 22 23 22 23 24 23 24 25 26 25 26 27 26 27 26 27 26 27 26 27 26 25 26 25 26 25 26 25 26 25 26 25 24 23 24 25 24 25 26 25 26 25 24 23 24 25 24 25 24 25 26 25 26 27 26 27 26 25 26 25 26 25 26 25 26 25 26 27 28 27 26 27 28 29 28 29 30 31 32 31 30 31 30 29 28 29 28 29 28 29 28 29 28 27 26 25 24 23 24 25 24 23 22 21 22 23 22 23 22 23 22 23 22 21 20 19 20 19 20 21 20 19 18 17 18 17 16 15 16 15 16 15 16 17 16 15 16 15 16 17 18 17 18 19 18 19 20 19 20 21 22 21 22 21 22 23 22 23 22 23 22 21 22 23 22 23 22 23 22 23 22 23 22 23 22"
General-0-20220622-00:09:21-27340,vector,Network.node[4].app,Delay,,,,"0","0"
General-0-20220622-00:09:21-27340,vector,Network.node[4].app,Hops,,,,"0","0"
General-0-20220622-00:09:21-27340,vector,Network.node[4].lnk[0],Buffer Size,,,,"0 0.001424 0.001424 0.004272 0.004272","0 1 0 1 0"
